Email;First Name;Last Name ;Language ID;Shop ID;Shop Group ID;Active
laura@bridalroom.co.uk;The Bridal Room;;1;;;
julie@barefootbridal.co.uk;Barefoot Bridal;;1;;;
lou@evarosebridal.co.uk;EVA ROSE BRIDAL;;1;;;
team@bridebyaster.com;Bride by Aster;;1;;;
info@confettiandcouture.com;CONFETTI & COUTURE;;1;;;
info@bridalshopltd.co.uk;Bridal Shop LTD;;1;;;
lottielewbridal@talktalk.net;Lottielew Bridal;;1;;;
info@bellasposa-bridal.co.uk;Bella Sposa;;1;;;
lredfern123@hotmail.com;PASHA BRIDAL LIMITED;;1;;;
crownsandgownsessex@gmail.com;CROWNS AND GOWNS;;1;;;
confettiandlace@btconnect.com;Confetti & Lace – Thurrock;;1;;;
info@confettiandlace.com;Confetti & Lace;;1;;;
info@whiteclosetstudios.co.uk;The White Room;;1;;;
info@emilybridalwear.co.uk;EMILY BRIDALWEAR;;1;;;
curvaceousbridal@gmail.com;CURVACEOUS BRIDAL;;1;;;
info@celebratingcurves.co.uk;CELEBRATING CURVES;;1;;;
dean.proudfoot@btconnect.com;Blushes - Sheffield South Yorkshire;;1;;;
hello@miragecouture.com;Mirage Couture ;;1;;;
lulu-mae@live.com;Lulu Mae Bridalwear;;1;;;
tracysalterations@aol.co.uk;Tracy’s Clothing;;1;;;
info@hummingbirdbridalstudio.com;HUMMINGBIRD BRIDAL STUDIO;;1;;;
rebecca@hummingbirdbridalstudio.com;HUMMINGBIRD BRIDAL STUDIO;;1;;;
info@strides-weddings.com;STRIDES WEDDING SPECIALISTS;;1;;;
mail@noraevebridal.co.uk;Nora Eve;;1;;;
info@preciousbridalrooms.com;Precious Bridal Rooms;;1;;;
info@somethingspecialbridal.net;SOMETHING SPECIAL BRIDAL;;1;;;
kdbridalboutique@hotmail.com;K + D BRIDALS;;1;;;
enquiries@bridal-affairs.co.uk;BRIDAL AFFAIRS;;1;;;
rebeccajanes10@gmail.com;ELLEN'S BRIDAL;;1;;;
beverleysbeautifulbrides@outlook.com;Beverleys Beautiful Brides;;1;;;
info@casamientobridal.com;Casamiento Bridal;;1;;;
marieblanchebridal@hotmail.com;MARIE BLANCHE BRIDAL;;1;;;
kathryn@kathrynlarkin.wanadoo.co.uk;Bride and Guests;;1;;;
enquiries@elegancebridalstudio.co.uk;Elegance Bridal Studio;;1;;;
INFO@LEADORNMENTS.CO.UK;LE'ADORNMENTS BRIDAL;;1;;;
info@weddingwishesofworksop.com;Wedding Wishes;;1;;;
oliverschildrenswear@gmail.com;Olivers Childrenswear Ltd;;1;;;
mail@evaashley.com;Eva Ashley;;1;;;
inspirations@titanplus.co.uk;RAINARTH AT INSPIRATIONS;;1;;;
alysonredwards@gmail.com;Inspirations;;1;;;
swansea@perfectionbridalandmenswear.co.uk;Perfection Bridal;;1;;;
swansea@allisonjayne.com;Allison Jayne Swansea;;1;;;
cariadbridal@btconnect.com;CARIAD;;1;;;
lindahurford13@gmail.com;Chic and Elegant Bridalwear;;1;;;
RowberryBridalandFashion@hotmail.co.uk;Rowberry Bridal;;1;;;
lizdavies52@aol.com;The Bridal Boutique;;1;;;
huwreesbrides@hotmail.co.uk;Huw Rees Bridal;;1;;;
mumbles@stephanieallin.net;STEPHANIE ALLIN MUMBLES;;1;;;
hello@emmaphillipsbridal.com;Emma Phillips Bridal Studio Limited;;1;;;
info@chapelbridal.co.uk;CHAPEL BRIDAL;;1;;;
pleser@xlninternet.co.uk;Pleser Bridal Wear (Bridal Wear and Occasionwear);;1;;;
lindapayne@tesco.blackberry.com;Dress Parlour;;1;;;
info@whitebride.net;WHITE BRIDE;;1;;;
deniseclewes@gmail.com;The Bridal Boutique;;1;;;
imagebyvanessa@hotmail.co.uk;Image by Vanessa;;1;;;
londonbrideuk@gmail.com;London Bride;;1;;;
enquiries@lovebridal.co.uk;LOVE BRIDAL LONDON;;1;;;
info@blackburnbridal.co.uk;BLACKBURN BRIDAL COUTURE;;1;;;
info@withlovebridals.com;WITH LOVE BRIDAL BOUTIQUE;;1;;;
queries@gillianrobertsbridal.co.uk;Gillian Roberts Bridal Gowns;;1;;;
info@bridesmaidsoflondon.co.uk;Bridesmaids of London;;1;;;
hello@dressinloveweddings.co.uk;DRESS IN LOVE WEDDINGS;;1;;;
gem@dollysbridal.co.uk;Dolly’s Bridal Boutique;;1;;;
enquiries@promtobride.co.uk;PROM TO BRIDE;;1;;;
info@morgandavieshitchin.co.uk;Morgan Davies;;1;;;
georgina.morley@hotmail.co.uk;HINXWORTH BRIDAL;;1;;;
enquiries@thewhitewardrobe.co.uk;The White Wardrobe;;1;;;
enquiries@karenforte.com;BRIDALWEAR BY KAREN FORTE;;1;;;
info@creamfashions.com;Cream PSR Fashions Ltd;;1;;;
bridesofbuntingford@gmail.com;BRIDES OF BUNTINGFORD;;1;;;
info@dressthebride.co.uk;Dress The Bride;;1;;;
hello@larainewestwood.co.uk;Laraine Westwood Bridesmaids Studio;;1;;;
info@mariamodes.com;Maria Modes Bridal and Menswear;;1;;;
janine@timelessbride.co.uk;Timeless Bride;;1;;;
littlewhitedressboutique@outlook.com;THE LITTLE WHITE DRESS BOUTIQUE;;1;;;
info@lovelacedesigns.co.uk;Love Lace Designs;;1;;;
info@dreamdressbridal.co.uk;DREAM DRESS BRIDAL BOUTIQUE;;1;;;
J.a.mitchelmore@gmail.com;Village Bride;;1;;;
jodie@foreveryourscheshire.co.uk;Forever Yours of Cheshire Bridal;;1;;;
enquiries@boutiquealterations.co.uk;BOUTIQUE ALTERATIONS LTD;;1;;;
info@bridalloungecheshire.co.uk;BRIDAL LOUNGE (CHESHIRE);;1;;;
info@florentynadawn.co.uk;Florentyna Dawn Ltd;;1;;;
info@cheadlebride.co.uk;CHEADLE BRIDE;;1;;;
info@elizabethmcqueen.co.uk;Elizabeth Mcqueen;;1;;;
supernovabridal@hotmail.com;SUPERNOVA;;1;;;
theshop@windsorbride.co.uk;Windsor Brides;;1;;;
sales@windsorandetonbrides.com;WINDSOR & ETON BRIDES;;1;;;
jane@janemorgan.co.uk;Jane Morgan Dresses;;1;;;
happilyeverlawtherweddings@outlook.com;HAPPILY EVER LAWTHER;;1;;;
rosedenebridal@yahoo.co.uk;ROSEDENE BRIDAL;;1;;;
enquiries@pizazzshop.co.uk;No. 25 of Bourne End;;1;;;
cheam@aurora-bride.com;AURORA BRIDE;;1;;;
info@bridal88.co.uk;BRIDAL 88;;1;;;
info@harmonybrides.co.uk;Harmony Brides;;1;;;
jane@bridalboutique.co.uk;Bridal Boutique;;1;;;
annabel@belle-ofthe-ball.co.uk;BELLE OF THE BALL BRIDALS;;1;;;
info@devlinbridalcouture.co.uk;Devlin Bridal Couture;;1;;;
sales@findadress.co.uk;FIND A DRESS BRIDAL;;1;;;
info@mariachristina.co.uk;MARIA CHRISTINA BRIDAL;;1;;;
info@trousseaux.co.uk;TROUSSEAUX BRIDAL STUDIO;;1;;;
victoriamariebridal@yahoo.co.uk;Victoria Maria Bridal;;1;;;
enquiries@fairytaleoccasions.co.uk;FAIRYTALE OCCASIONS;;1;;;
info@willoughbyandwolf.co.uk;"
Willoughby& Wolf";;1;;;
info@mayflowerbridal.co.uk;MAYFLOWER BRIDAL;;1;;;
imogen@avalouisebridal.com;Ava Louise Bridal Wear;;1;;;
info@bridesofsouthampton.co.uk;Brides of Southampton;;1;;;
sam@sassandgrace.co.uk;Sass & Grace;;1;;;
info@ivyblu.co.uk;Sass & Grace;;1;;;
info@exquisitebrides.co.uk;Exquisite Bridal;;1;;;
mydress@bridesofwinchester.co.uk;BRIDES OF WINCHESTER;;1;;;
hannah@hannahelizabethbridal.com;Hannah Elizabeth Bridal Boutique;;1;;;
info@thebridalmill.co.uk;The Bridal Mill;;1;;;
jennie@abride2bee.co.uk;A Bride-2-Bee;;1;;;
info@bleubridalgowns.co.uk;BLEU BRIDAL GOWNS LTD;;1;;;
enquiries@anyabridal.co.uk;Anya Bridal Couture;;1;;;
sarah@newforestbridal.co.uk;New Forest Bridal;;1;;;
karenbriggs1@hotmail.co.uk;Karen Briggs;;1;;;
info@charismaoffawley.co.uk;Charisma of Fawley;;1;;;
info@romseybridal.co.uk;Romsey Bridal Boutique;;1;;;
milliecouturebridal@gmail.com;Millie Couture Bridal;;1;;;
bridesbyvictoria@hotmail.co.uk;Brides by Victoria;;1;;;
carmel@organzaroom.co.uk;THE ORGANZA ROOM;;1;;;
enquiries@amoresunderland.co.uk;AMORE BRIDAL;;1;;;
kee483@aol.com;Susans Bridal;;1;;;
info@susansbridal.co.uk;Susans Bridal;;1;;;
info@theoneboutique.co.uk;The One Boutique;;1;;;
verity@theoneboutique.co.uk;The One Boutique;;1;;;
junes.fashions@tiscali.co.uk;Norma and June Fashions Ltd;;1;;;
clorese@chantillylacebridalwear.com;Chantilly Lace Bridalwear;;1;;;
contact@serenabridal.co.uk;Serena Bridal;;1;;;
michelle@serenabridal.co.uk;Serena Bridal;;1;;;
donna@oliviarosebridal.co.uk;Olivia Rose Bridal;;1;;;
info@bridal-boutique.co.uk;Bridal Boutique;;1;;;
info@turnerandpennell.co.uk;Turner and Pennell;;1;;;
info@preciousmomentsbridalwear.co.uk;PRECIOUS MOMENTS BRIDALWEAR;;1;;;
del.tailors@talk21.com;Del Tailors LTD;;1;;;
blushbride@hotmail.co.uk;BLUSH;;1;;;
info@ellelouisebridal.co.uk;ELLE LOUISE BRIDALWEAR;;1;;;
theschoolwearshop@btconnect.com;National Schoolwear Centres;;1;;;
contact@gracebridalboutique.co.uk;GRACE BRIDAL BOUTIQUE;;1;;;
gayle@thebridalrooms.co.uk;The Bridal Rooms Ltd;;1;;;
lucyalexanderbridal@gmail.com;Lucy Alexander;;1;;;
whiterosebridal@btconnect.com;WHITE ROSE OF STAFFORD;;1;;;
sdavisowen@live.co.uk;Dressy Dresses;;1;;;
etherealbridalstaffordshire@gmail.com;ETHEREAL BRIDAL;;1;;;
brides@irisandbelles.co.uk;IRIS AND BELLES;;1;;;
linda.garrett15@btinternet.com;Brides and Bridesmaids;;1;;;
fairytalesbysherry@btconnect.com;Fairytales by Sherry;;1;;;
thebridal_lounge@btconnect.com;The Bridal Lounge;;1;;;
judyjjdesigns@yahoo.co.uk;J & J DESIGNS;;1;;;
info@bcjosephine.co.uk;BRIDAL COUTURE BY JOSEPHINE;;1;;;
eleganceweddings@gmail.com;ELEGANCE BRIDAL;;1;;;
sales@robertasbridal.co.uk;ROBERTA’S BRIDAL;;1;;;
info@emmavictoriapayne.com;Emma Victoria Payne Bridal Wear;;1;;;
info@teokathwimbledon.co.uk;Teokath of London;;1;;;
info@teokath.co.uk;Paverly Bridal;;1;;;
info@theweddingdressshop.co.uk;THE WEDDING DRESS SHOP;;1;;;
info@nabbd.co.uk;Nabbd;;1;;;
info@ianstuart-blewcoat.com;Ian Stuart Blewcoat;;1;;;
info@londonbridecouture.com;London Bride Couture;;1;;;
Sales@Daisysbridalcouture.Co.Uk;Daisy Bridal Couture;;1;;;
sales@firstholycommunion.co.uk;Clothes Line;;1;;;
london@sassiholford.com;SASSI HOLFORD LONDON;;1;;;
hello@theboutiqueandco.co.uk;THE BOUTIQUE X CO;;1;;;
info@goldensashbridal.co.uk;Golden Sash Bridal;;1;;;
APPOINTMENTSLONDON@THEWEDDING-CLUB.CO.UK;THE WEDDING CLUB KENSINGTON;;1;;;
info@weddingworldshropshire.co.uk;Wedding World;;1;;;
mail@severnbrides.co.uk;Severn Brides?;;1;;;
info@dollybluebridal.co.uk;Dolly Blue Bridal Studio;;1;;;
trishasbridalwear@hotmail.co.uk;Trisha's;;1;;;
castlebrides@btinternet.com;Castle Brides;;1;;;
info@lamorbridal.co.uk;La Mor Bridal;;1;;;
alisonchezlouise@gmail.com;Chez Louise;;1;;;
sales@jessicas-bridal.co.uk;Jessicas Bridal;;1;;;
info@bridesofludlow.co.uk;Curvy Brides of Ludlow;;1;;;
info@cherryblossombridal.co.uk;Cherry Blossom Bridal;;1;;;
info@izzistocktonbridal.co.uk;Izzi Stockton Bridal;;1;;;
Taunton@sassiholford.com;SASSI HOLFORD TAUNTON;;1;;;
mail@14andsixpence.co.uk;14 & SIXPENCE;;1;;;
info@gracefulbridal.co.uk;Graceful Bridal;;1;;;
primamodabrides@aol.com;Prima Moda Brides Ltd;;1;;;
hello@belleamiebridal.co.uk;BELLE AMIE BRIDAL;;1;;;
info@poshofwellington.co.uk;P.O.S.H;;1;;;
somersetbridal@gmail.com;Somerset Bridal;;1;;;
info@bellab.co.uk;BELLA B;;1;;;
weddingbellesbridal@icloud.com;Wedding belles bridal;;1;;;
enquiries@bluebellesbridalwear.co.uk;Blue Belles Bridalwear;;1;;;
whimsicalbridemelrose@gmail.com;Whimsical Bride;;1;;;
spencesandi@yahoo.co.uk;Eden;;1;;;
info@borderbrides.co.uk;Border Brides;;1;;;
info@ktbridal.co.uk;KT Bridal;;1;;;
carolinehbowden@aol.com;Caroline's Wedding Studio?;;1;;;
info@dressdreams.co.uk;DRESS DREAMS;;1;;;
julie@theone-bridal.co.uk;The One Bridal;;1;;;
info@anyoccasionboutique.com;Any Occasion;;1;;;
WED@PANTILESBRIDE.COM;THE PANTILES BRIDE;;1;;;
hannah@gabrielinteriors.co.uk;Miss Scarlett;;1;;;
Fross@WeddingCollections.co.uk;Fross Wedding Collections;;1;;;
fross@weddingcollection.co.uk;Fross Weddings;;1;;;
info@bowsboutique.co.uk;BOWS BOUTIQUE;;1;;;
info@froufroubride.co.uk;Froufrou Bridal Boutique;;1;;;
enquiries@mollydollygowns.co.uk;MOLLY DOLLY'S BRIDAL;;1;;;
Info@bgeventdresses.co.uk;BELLA GRACE APPAREL;;1;;;
info@isabellagracebridal.com;Isabella Grace;;1;;;
enquiries@justdresses.co.uk;Just Dresses Limited;;1;;;
jo@bridalrooms.co.uk;The Bridal Rooms of Wellswood;;1;;;
rossettibrides@aol.com;Rossetti Brides;;1;;;
enquiries@serenitydreams.co.uk;Serenity;;1;;;
info@thebridalbox.co.uk;Bridal Box;;1;;;
discountbridal2014@gmail.com;Luna Daisy Bridal;;1;;;
info@countycreambridalhouse.co.uk;Elaine Rawlings Bridal Boutique;;1;;;
info@thebridalhouseofcornwall.co.uk;THE BRIDAL HOUSE OF CORNWALL;;1;;;
info@amandakbridal.co.uk;AMANDA K BRIDAL;;1;;;
hello@bridal-studio-helston.co.uk;The Bridal Studio (Cornwall);;1;;;
ursula@pamsgowns.co.uk;PAM'S PEOPLE;;1;;;
hello@thebridalroomstives.co.uk;The Bridal Room - St Ives;;1;;;
tracy@blissbridalgowns.co.uk;Bliss Bridal Gown;;1;;;
enquiries@blissbridalgowns.co.uk;Bliss Bridal Gown;;1;;;
ellen@destinybridal.co.uk;Destiny;;1;;;
severidona1@gmail.com;Manhattan Moon;;1;;;
dccoutureprom@gmail.com;DC Couture;;1;;;
sales@butterfliesbridal.co.uk;BUTTERFLIES BRIDAL;;1;;;
bridalbarn@outlook.co.uk;Bridal Barn Boutique;;1;;;
info@aliceelizabeth.co.uk;ALICE ELIZABETH;;1;;;
hello@christianalexander-uk.com;Christian Alexander;;1;;;
bev_williams38_7@hotmail.co.uk;AVENUE BRIDAL BOUTIQUE;;1;;;
donna_lollipops@hotmail.com;Lollipops;;1;;;
info@elizabethgeorgebridal.co.uk;Elizabeth George Bridal;;1;;;
info@joannekaybridal.com;JOANNE KAY;;1;;;
hello@maidswardrobe.co.uk;MAIDS WARDROBE;;1;;;
info@BOA-boutique.co.uk;Boa Boutique;;1;;;
enquiries@thedress.co.uk;The Dress Bridalwear;;1;;;
enquiry@cachetkids.co.uk;Cachet Kids LTD;;1;;;
emma@emmaelizabethbridal.co.uk;Emma Elizabeth Bridal;;1;;;
aandforever@yahoo.co.uk;ALWAYS AND FOREVER;;1;;;
weddingdreamsbylisa@hotmail.co.uk;WEDDING DREAMS BY LISA;;1;;;
BOUTIQUE@JENNYPACKHAM.COM;JENNY PACKHAM;;1;;;
london@stephanieallin.net;STEPHANIE ALLIN LONDON;;1;;;
svetlana@weddingatelier.co.uk;Wedding Atelier London;;1;;;
thebridalgallery05@yahoo.co.uk;THE BRIDAL GALLERY LONDON;;1;;;
info@bridalcaprice.co.uk;Bridal Caprice;;1;;;
info@blushandivory.co.uk;Blush & Ivory;;1;;;
sales@wifetobe.org;WIFE TO BE LTD;;1;;;
katy@bisousbridal.co.uk;Bisous Bridal;;1;;;
elizabethmarieprom@googlemail.com;Elizabeth Marie Prom;;1;;;
hellopuure@puurebride.co.uk;PUURE BRIDAL;;1;;;
sales@puure.com;Puure;;1;;;
sales@cheshirebridalwear.co.uk;CHESHIRE BRIDALWEAR;;1;;;
bridalpath@hotmail.co.uk;The Bridal Path;;1;;;
hello@lovebridalboutique.co.uk;LOVE BRIDAL BOUTIQUE;;1;;;
info@agapebridalboutique.com;Agape Bridal Boutique;;1;;;
info@knutsfordweddinggallery.co.uk;KNUTSFORD WEDDING GALLERY;;1;;;
info@dress-studio.co.uk;The Dress Studio;;1;;;
info@pipsqueakandwilfred.co.uk;Pip Squeak and Wilfred;;1;;;
candystripecouture@yahoo.co.uk;Candystripe Couture Ltd;;1;;;
bethanyhannahbridalwear@hotmail.co.uk;Bethany Hannah;;1;;;
eternity4bridal@gmail.com;Eternity Bridalwear;;1;;;
julied@cheshirebrides.co.uk;Cheshire Brides;;1;;;
elaine.otoole@live.co.uk;Kidzcabin;;1;;;
info@brides-2-b.com;Brides-2-B;;1;;;
fay@theuniquebridalboutique.co.uk;UNIQUE BRIDAL BOUTIQUE;;1;;;
uniquebridalboutique@outlook.com;UNIQUE BRIDAL BOUTIQUE;;1;;;
sales@gorgeousbrides.co.uk;Gorgeous Brides;;1;;;
sarah@prestigegowns.co.uk;Prestige Gowns;;1;;;
bridal.boutique@outlook.com;Bridal Boutique;;1;;;
info@thebigdayuk.com;THE BIG DAY;;1;;;
joanne@erikaprom.co.uk;Erika Prom;;1;;;
info_alisonjanebridal@yahoo.co.uk;ALISON JANE BRIDAL;;1;;;
clare@tohaveandtoholdbridalwear.co.uk;To Have & To Hold Bridalwear;;1;;;
sallyanne@everafterbridalwear.co.uk;EVER AFTER BRIDAL BOUTIQUE;;1;;;
yorkshirebridalshop@gmail.com;The Yorkshire Bridal Shop;;1;;;
heidi.waring@laceandco.com;LACE & CO. BRIDAL BOUTIQUE;;1;;;
info@celebrationsbridalshop.co.uk;Celebrations Bridal House;;1;;;
info@creationweddings.co.uk;CREATION WEDDINGS;;1;;;
niamhandrubys@gmail.com;Niamh and Rubys;;1;;;
info@romancia.co.uk;ROMANCIA BRIDAL;;1;;;
melissaflynn@btinternet.com;MB Bridal;;1;;;
enquiries@julesbridalboutique.co.uk;JULES BRIDAL BOUTIQUE;;1;;;
enquiries@bride2beboutique.co.uk;Brides 2 Be Boutique;;1;;;
info@gatehousebrides.co.uk;GATEHOUSE BRIDES;;1;;;
office@cathedralbelles.co.uk;Cathedral Belles of Worcester;;1;;;
info@perfections.ltd.uk;Perfections;;1;;;
jessicaleybrides@yahoo.com;Jessica Ley Brides;;1;;;
helen@daisybnell.co.uk;Daisy B Nell;;1;;;
bridalroombroadway@hotmail.co.uk;The Bridal Room Broadway;;1;;;
bridalroombroadway@hotmail.co.uk;The Bridal Room;;1;;;
info@lacewings.co.uk;Lacewings Bridal Boutique;;1;;;
info@carolineclarkbridalboutique.co.uk;CAROLINE CLARK BRIDAL BOUTIQUE;;1;;;
sales@celebritystores.co.uk;Celebrity Stores;;1;;;
info@madebyangels.co.uk;MADE BY ANGELS;;1;;;
jenevebridal@aol.co.uk;Jeneve Bridalwear;;1;;;
info@cindybellesbridalandsewing.co.uk;Cindy Belles Bridal and Sewing Studio;;1;;;
adele@adelelouisebridal.co.uk;ADELE LOUISE BRIDAL;;1;;;
info@lifestylesbridal.co.uk;Life Styles Bridal;;1;;;
benjamin@mollybrowns.co.uk;Molly Browns;;1;;;
theweddingroomsselby@aol.co.uk;THE WEDDING ROOMS;;1;;;
wedding@weddingbellesandbeausofyork.co.uk;Wedding Belles & Beaus;;1;;;
sharon@bridesofyork.co.uk;Brides of York;;1;;;
sales@andreabambridge.co.uk;Andrea Bambridge;;1;;;
Info@beautifulbridesscarborough.co.uk;BEAUTIFUL BRIDES;;1;;;
rispincouture@gmail.com;Rispin Couture;;1;;;
dianeyalezo@yahoo.co.uk;Desire of Filey;;1;;;
kelly@yorkshirebridalgallery.co.uk;Bridal Gallery;;1;;;
traceyireland1@gmail.com;Confetti;;1;;;
diana@thelittlepearlbridalboutique.co.uk;The Little Pearl Bridal Boutique;;1;;;
info@vavavoom.rocks;Va Va Voom Prom;;1;;;
occasionsselby@aol.com;The Wedding Rooms;;1;;;
daweddingshed@gmail.com;Da Wedding Shed;;1;;;
